id,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,favorited,retweeted
1250835180371271683,False,0,0,0,0,False,False
1250835347371708418,False,0,0,0,0,False,False
1250835662812721154,True,0,0,0,0,False,False
1250835967524646913,False,0,0,0,0,False,False
1250836007777378308,False,0,0,0,0,False,False
1250837814280945664,False,0,0,0,0,False,False
1250837848577601536,False,0,0,0,0,False,False
1250838547017367553,False,0,0,0,0,False,False
1250840208251240448,False,0,0,0,0,False,False
1250840241663066113,False,0,0,0,0,False,False
1250840391349346304,False,0,0,0,0,False,False
1250840509725192194,False,0,0,0,0,False,False
1250840773534404610,False,0,0,0,0,False,False
1250841149423697920,False,0,0,0,0,False,False
1250842645867487232,False,0,0,0,0,False,False
1250842726041608196,False,0,0,0,0,False,False
1250842914575601667,False,0,0,0,0,False,False
1250842957680271360,False,0,0,0,0,False,False
1250843007676485635,False,0,0,0,0,False,False
1250843674725974017,False,0,0,0,0,False,False
1250843774151987200,False,0,0,0,0,False,False
1250843805231861762,False,0,0,0,0,False,False
1250843823535685633,False,0,0,0,0,False,False
1250843979597348864,False,0,0,0,0,False,False
1250844138859307008,False,0,0,0,0,False,False
1250844293486579712,False,0,0,0,0,False,False
1250844498994892800,False,0,0,0,0,False,False
1250844563289321473,False,0,0,0,0,False,False
1250844740054069248,False,0,0,0,0,False,False
1250845032136884224,False,0,0,0,0,False,False
1250845048910077954,False,0,0,0,0,False,False
1250845138580131841,False,0,0,0,0,False,False
1250845415848783873,False,0,0,0,0,False,False
1250845572736655362,False,0,0,0,0,False,False
1250845703070461952,False,0,0,0,0,False,False
1250845737052704768,False,0,0,0,0,False,False
1250847986231508997,False,0,0,0,0,False,False
1250848015327334402,False,0,0,0,0,False,False
1250848288712032257,False,0,0,0,0,False,False
1250848473110532103,False,0,0,0,0,False,False
1250848862794911745,False,0,0,0,0,False,False
1250849127644233729,False,0,0,0,0,False,False
1250849256770015232,False,0,0,0,0,False,False
1250849347501244416,False,0,0,0,0,False,False
1250849574169858050,False,0,0,0,0,False,False
1250849793389334541,False,0,0,0,0,False,False
1250849888306450433,False,0,0,0,0,False,False
1250850015381204992,False,0,0,0,0,False,False
1250850122193403905,False,0,0,0,0,False,False
1250850263772139523,False,0,0,0,0,False,False
1250850393023819777,False,0,0,0,0,False,False
1250851008948899841,False,0,0,0,0,False,False
1250851190998351872,False,0,0,0,0,False,False
1250851191682187265,False,0,0,0,0,False,False
1250851230739509248,False,0,0,0,0,False,False
1250851267527741440,False,0,0,0,0,False,False
1250851320027852802,False,0,0,0,0,False,False
1250852944146313218,False,0,0,0,0,False,False
1250853151139344384,False,0,0,0,0,False,False
1250853198128205829,False,0,0,0,0,False,False
1250853464734924807,False,0,0,0,0,False,False
1250853665876971521,False,0,0,0,0,False,False
1250855453690597378,False,0,0,0,0,False,False
1250855881417383936,False,0,0,0,0,False,False
1250855991089995777,False,0,0,0,0,False,False
1250856045708181504,False,0,0,0,0,False,False
1250856626120200193,False,0,0,0,0,False,False
1250856846291808260,False,0,0,0,0,False,False
1250856857805209600,True,0,0,0,0,False,False
1250856992752709643,False,0,0,0,0,False,False
1250857056036413440,False,0,0,0,0,False,False
1250857590986342400,False,0,0,0,0,False,False
1250857631746572289,False,0,0,0,0,False,False
1250857759563751431,False,0,0,0,0,False,False
1250858004544700416,False,0,0,0,0,False,False
1250858214490607621,False,0,0,0,0,False,False
1250858282102767618,False,0,0,0,0,False,False
1250858380706697219,False,0,0,0,0,False,False
1250858650383667200,False,0,0,0,0,False,False
1250858927048151041,False,0,0,0,0,False,False
1250858927362883592,False,0,0,0,0,False,False
1250859111866159104,False,0,0,0,0,False,False
1250859586837532675,False,0,0,0,0,False,False
1250859992703475712,False,0,0,0,0,False,False
1250860522922217477,False,0,0,0,0,False,False
1250860895963541504,False,0,0,0,0,False,False
1250860911604056067,False,0,0,0,0,False,False
1250861299598266369,False,0,0,0,0,False,False
1250863196841312261,False,0,0,0,0,False,False
1250863263438516224,False,0,0,0,0,False,False
1250863444867284992,False,0,0,0,0,False,False
1250863476916064262,False,0,0,0,0,False,False
1250864231475482627,False,0,0,0,0,False,False
1250864264723791877,False,0,0,0,0,False,False
1250864363004723202,False,0,0,0,0,False,False
1250864613790490631,False,0,0,0,0,False,False
1250864759878148097,False,0,0,0,0,False,False
1250864940971446274,False,0,0,0,0,False,False
1250865853924544518,False,0,0,0,0,False,False
1250865863579795456,False,0,0,0,0,False,False
1250865883154530305,False,0,0,0,0,False,False
1250865894240194560,False,0,0,0,0,False,False
1250865943191969793,False,0,0,0,0,False,False
1250866127321927680,False,0,0,0,0,False,False
1250866667673927680,False,0,0,0,0,False,False
1250866670031253505,False,0,0,0,0,False,False
1250867105790136322,False,0,0,0,0,False,False
1250867317791166466,False,0,0,0,0,False,False
1250867318554529794,False,0,0,0,0,False,False
1250867382425473029,False,0,0,0,0,False,False
1250867635509530624,False,0,0,0,0,False,False
1250868111840030720,False,0,0,0,0,False,False
1250868252349280262,False,0,0,0,0,False,False
1250868332280119303,False,0,0,0,0,False,False
1250868531769507841,False,0,0,0,0,False,False
1250868716516052992,False,0,0,0,0,False,False
1250870720176979971,False,0,0,0,0,False,False
1250870740607475713,False,0,0,0,0,False,False
1250870985391308801,False,0,0,0,0,False,False
1250871068350451712,False,0,0,0,0,False,False
1250871109639114754,False,0,0,0,0,False,False
1250873636212310023,False,0,0,0,0,False,False
1250874184311418882,False,0,0,0,0,False,False
1250874930847252482,False,0,0,0,0,False,False
1250874957229416449,False,0,0,0,0,False,False
1250875319499788289,False,0,0,0,0,False,False
1250875402580525058,False,0,0,0,0,False,False
1250875422855835650,False,0,0,0,0,False,False
1250875980807311361,False,0,0,0,0,False,False
1250875994099064834,False,0,0,0,0,False,False
1250878274919698434,False,0,0,0,0,False,False
1250878367680942080,False,0,0,0,0,False,False
1250878376522506250,False,0,0,0,0,False,False
1250878412031438859,False,0,0,0,0,False,False
1250878517832822784,False,0,0,0,0,False,False
1250878562095247370,False,0,0,0,0,False,False
1250878571318558721,False,0,0,0,0,False,False
1250878691418177537,False,0,0,0,0,False,False
1250878746753720322,False,0,0,0,0,False,False
1250879411928391681,True,0,0,0,0,False,False
1250879483399352320,False,0,0,0,0,False,False
1250879581306961927,False,0,0,0,0,False,False
1250881145472004097,True,0,0,0,0,False,False
1250881972987142144,False,0,0,0,0,False,False
1250882223982751761,False,0,0,0,0,False,False
1250883089498353665,False,0,0,0,0,False,False
1250883276459433987,True,0,0,0,0,False,False
1250883447163412487,False,0,0,0,0,False,False
1250883573193859086,False,0,0,0,0,False,False
1250883983707189248,False,0,0,0,0,False,False
1250884019530719245,False,0,0,0,0,False,False
1250886218595827715,False,0,0,0,0,False,False
1250886285796864000,False,0,0,0,0,False,False
1250887030071914496,False,0,0,0,0,False,False
1250887459480666115,False,0,0,0,0,False,False
1250887562031489026,False,0,0,0,0,False,False
1250887875622821889,False,0,0,0,0,False,False
1250887960372940800,False,0,0,0,0,False,False
1250888191848177665,False,0,0,0,0,False,False
1250888261201022979,False,0,0,0,0,False,False
1250888761392664576,False,0,0,0,0,False,False
1250888874013974540,False,0,0,0,0,False,False
1250889513800552449,False,0,0,0,0,False,False
1250889832806703123,False,0,0,0,0,False,False
1250890969211375619,False,0,0,0,0,False,False
1250891347084673029,False,0,0,0,0,False,False
1250891370115588096,False,0,0,0,0,False,False
1250898988938801152,False,0,0,0,0,False,False
1250901303594815490,False,0,0,0,0,False,False
1250904288697647105,False,0,0,0,0,False,False
1250904294116728840,False,0,0,0,0,False,False
1250904479777591301,False,0,0,0,0,False,False
1250904499922878465,False,0,0,0,0,False,False
1250904630898368515,False,0,0,0,0,False,False
1250904705468948486,False,0,0,0,0,False,False
1250904783566880769,False,0,0,0,0,False,False
1250904815758200833,True,0,0,0,0,False,False
1250905148739792896,False,0,0,0,0,False,False
1250905692732612609,False,0,0,0,0,False,False
1250905769777729537,False,0,0,0,0,False,False
1250906245474680833,False,0,0,0,0,False,False
1250906280002301952,False,0,0,0,0,False,False
1250908896073564165,False,0,0,0,0,False,False
1250908924322156545,False,0,0,0,0,False,False
1250909004416548870,False,0,0,0,0,False,False
1250909025174204421,False,0,0,0,0,False,False
1250909051451473925,False,0,0,0,0,False,False
1250909305110433792,False,0,0,0,0,False,False
1250909396550500353,False,0,0,0,0,False,False
1250909468398948352,False,0,0,0,0,False,False
1250909671722016769,False,0,0,0,0,False,False
1250909719470002177,False,0,0,0,0,False,False
1250909782615248898,False,0,0,0,0,False,False
1250910211096948737,False,0,0,0,0,False,False
1250910433764085766,False,0,0,0,0,False,False
1250910591696490497,False,0,0,0,0,False,False
1250910957557055488,False,0,0,0,0,False,False
1250911932502216710,False,0,0,0,0,False,False
1250912309041643520,False,0,0,0,0,False,False
1250912542173560832,False,0,0,0,0,False,False
1250912624533032962,False,0,0,0,0,False,False
1250912797548064768,False,0,0,0,0,False,False
1250913833922842625,False,0,0,0,0,False,False
1250916441513132033,False,0,0,0,0,False,False
1250916492570439686,False,0,0,0,0,False,False
1250916881860419585,False,0,0,0,0,False,False
1250917384564736002,False,0,0,0,0,False,False
1250917508279709696,False,0,0,0,0,False,False
1250917603012423681,False,0,0,0,0,False,False
1250917630560665600,False,0,0,0,0,False,False
1250917788132278274,False,0,0,0,0,False,False
1250917918134554624,True,0,0,0,0,False,False
1250918159080738824,False,0,0,0,0,False,False
1250918404804030464,False,0,0,0,0,False,False
1250918463171944448,False,0,0,0,0,False,False
1250918582793441280,False,0,0,0,0,False,False
1250918751203201024,False,0,0,0,0,False,False
1250919161875894273,False,0,0,0,0,False,False
1250919235456569346,False,0,0,0,0,False,False
1250919594686132227,False,0,0,0,0,False,False
1250919832754757640,False,0,0,0,0,False,False
1250920067023269888,False,0,0,0,0,False,False
1250920235999334401,False,0,0,0,0,False,False
1250920734471278592,False,0,0,0,0,False,False
1250921350111416321,False,0,0,0,0,False,False
1250924261402972161,False,0,0,0,0,False,False
1250924483277357056,False,0,0,0,0,False,False
1250924717831335937,True,0,0,0,0,False,False
1250924745853370373,True,0,0,0,0,False,False
1250924793534181377,False,0,0,0,0,False,False
1250924890666029058,False,0,0,0,0,False,False
1250925148783419392,False,0,0,0,0,False,False
1250925514379923457,False,0,0,0,0,False,False
1250925560487804930,False,0,0,0,0,False,False
1250925655455346690,False,0,0,0,0,False,False
1250925838771634176,False,0,0,0,0,False,False
1250925874368712705,False,0,0,0,0,False,False
1250926592349687808,False,0,0,0,0,False,False
1250931776291254272,False,0,0,0,0,False,False
1250931843685285889,False,0,0,0,0,False,False
1250932004004089856,False,0,0,0,0,False,False
1250932556649959424,False,0,0,0,0,False,False
1250932723813924864,False,0,0,0,0,False,False
1250932957306593281,False,0,0,0,0,False,False
1250933647219191808,False,0,0,0,0,False,False
1250933690135347205,False,0,0,0,0,False,False
1250934204826882048,False,0,0,0,0,False,False
1250934588370812928,False,0,0,0,0,False,False
1250934794449563648,False,0,0,0,0,False,False
1250934834995908608,False,0,0,0,0,False,False
1250934861734567936,False,0,0,0,0,False,False
1250935035181629445,False,0,0,0,0,False,False
1250935596341760001,False,0,0,0,0,False,False
1250936827617243136,False,0,0,0,0,False,False
1250939160476749826,False,0,0,0,0,False,False
1250939333990891521,False,0,0,0,0,False,False
1250939840969035783,False,0,0,0,0,False,False
1250940094711726080,False,0,0,0,0,False,False
1250940161476698113,False,0,0,0,0,False,False
1250940233161617413,False,0,0,0,0,False,False
1250940699417161729,False,0,0,0,0,False,False
1250942196368445441,False,0,0,0,0,False,False
1250942298394972162,False,0,0,0,0,False,False
1250942573817913344,False,0,0,0,0,False,False
1250942724477317120,False,0,0,0,0,False,False
1250943041634000901,False,0,0,0,0,False,False
1250943296417026051,False,0,0,0,0,False,False
1250943538076016640,False,0,0,0,0,False,False
1250946813898653696,False,0,0,0,0,False,False
1250947200957497346,False,0,0,0,0,False,False
1250947347359678465,False,0,0,0,0,False,False
1250947422164934658,False,0,0,0,0,False,False
1250947599403675648,False,0,0,0,0,False,False
1250948761695682561,False,0,0,0,0,False,False
1250949059562606595,False,0,0,0,0,False,False
1250949341096878091,False,0,0,0,0,False,False
1250949844065230856,False,0,0,0,0,False,False
1250951916475101184,False,0,0,0,0,False,False
1250951969524637702,False,0,0,0,0,False,False
1250954389793226753,False,0,0,0,0,False,False
1250957306273189888,False,0,0,0,0,False,False
1250957849313906695,False,0,0,0,0,False,False
1250958064750137345,False,0,0,0,0,False,False
1250958806084915201,False,0,0,0,0,False,False
1250958891279515654,False,0,0,0,0,False,False
1250958991632498688,False,0,0,0,0,False,False
1250959384135569413,False,0,0,0,0,False,False
1250965185080233988,False,0,0,0,0,False,False
1250965446460796929,False,0,0,0,0,False,False
1250965627814031360,True,0,0,0,0,False,False
1250965631840727045,False,0,0,0,0,False,False
1250965685766930432,False,0,0,0,0,False,False
1250965829463814144,False,0,0,0,0,False,False
1250966671579381763,False,0,0,0,0,False,False
1250969963705372672,False,0,0,0,0,False,False
1250970414580408322,False,0,0,0,0,False,False
1250970915409707014,False,0,0,0,0,False,False
1250971210286071809,False,0,0,0,0,False,False
1250972032021323776,False,0,0,0,0,False,False
1250972829190770690,False,0,0,0,0,False,False
1250975202755870720,False,0,0,0,0,False,False
1250976581507518464,True,0,0,0,0,False,False
1250976592991567875,False,0,0,0,0,False,False
1250978014449500167,False,0,0,0,0,False,False
1250978965147312129,False,0,0,0,0,False,False
1250980852521197570,False,0,0,0,0,False,False
1250980958494437378,False,0,0,0,0,False,False
1250981105190293505,False,0,0,0,0,False,False
1250981766623645700,False,0,0,0,0,False,False
1250982046727647237,False,0,0,0,0,False,False
1250985493677969408,False,0,0,0,0,False,False
1250986518237364225,False,0,0,0,0,False,False
1250987642944212995,False,0,0,0,0,False,False
1250987750721028102,False,0,0,0,0,False,False
1250988265890615296,False,0,0,0,0,False,False
1250988483839168512,False,0,0,0,0,False,False
1250989879208673280,False,0,0,0,0,False,False
1250991854482591745,False,0,0,0,0,False,False
1250992308495028224,False,0,0,0,0,False,False
1250992319509209088,False,0,0,0,0,False,False
1250992888894406661,False,0,0,0,0,False,False
1250993156893573120,False,0,0,0,0,False,False
1250994150796910593,False,0,0,0,0,False,False
1250996070081073152,False,0,0,0,0,False,False
1251000415489064960,False,0,0,0,0,False,False
1251001341398441984,False,0,0,0,0,False,False
1251003119263272960,False,0,0,0,0,False,False
1251003764045045760,False,0,0,0,0,False,False
1251004409196109825,False,0,0,0,0,False,False
1251005607785660416,False,0,0,0,0,False,False
1251007609764749315,False,0,0,0,0,False,False
1251008662421807105,False,0,0,0,0,False,False
1251009578508136448,False,0,0,0,0,False,False
1251011026444836864,False,0,0,0,0,False,False
1251011443714961412,False,0,0,0,0,False,False
1251013468829949952,False,0,0,0,0,False,False
1251013765828612098,False,0,0,0,0,False,False
1251016016517378048,False,0,0,0,0,False,False
1251018453621903361,False,0,0,0,0,False,False
1251020382334849024,False,0,0,0,0,False,False
1251020993121923077,False,0,0,0,0,False,False
1251023146666405888,False,0,0,0,0,False,False
1251023623969800192,False,0,0,0,0,False,False
1251023898507907072,False,0,0,0,0,False,False
1251027970019352577,False,0,0,0,0,False,False
1251028504235343872,False,0,0,0,0,False,False
1251028902983675905,False,0,0,0,0,False,False
1251029252696408064,False,0,0,0,0,False,False
1251032335023300608,False,0,0,0,0,False,False
1251035071005560832,False,0,0,0,0,False,False
1251036525640499200,False,0,0,0,0,False,False
1251037951443841030,False,0,0,0,0,False,False
1251044891506999297,False,0,0,0,0,False,False
1251052987868479490,False,0,0,0,0,False,False
1251055741059977216,False,0,0,0,0,False,False
1251056832707129344,False,0,0,0,0,False,False
1251057174945636352,False,0,0,0,0,False,False
1251062392081076225,False,0,0,0,0,False,False
1251062707224223744,False,0,0,0,0,False,False
1251063925669539840,False,0,0,0,0,False,False
1251067204021485570,False,0,0,0,0,False,False
1251069907187437568,False,0,0,0,0,False,False
1251075858107858944,False,0,0,0,0,False,False
1251080743717044224,False,0,0,0,0,False,False
1251083213780508673,False,0,0,0,0,False,False
1251085948902932480,False,0,0,0,0,False,False
1251085949829709826,False,0,0,0,0,False,False
1251087088285560835,True,0,0,0,0,False,False
1251087164672102401,False,0,0,0,0,False,False
1251091835210080256,False,0,0,0,0,False,False
1251092009101770753,False,0,0,0,0,False,False
1251094324697346049,False,0,0,0,0,False,False
1251095521885851648,False,0,0,0,0,False,False
1251095894063226893,False,0,0,0,0,False,False
1251096199182024705,False,0,0,0,0,False,False
1251097691557421057,False,0,0,0,0,False,False
1251099518701051904,True,0,0,0,0,False,False
1251101109541695488,False,0,0,0,0,False,False
1251111268347514880,False,0,0,0,0,False,False
1251118520735236096,False,0,0,0,0,False,False
1251121006791581699,False,0,0,0,0,False,False
1251122177765670914,False,0,0,0,0,False,False
1251123921065312258,False,0,0,0,0,False,False
1251128932147101696,False,0,0,0,0,False,False
1251130453177884672,False,0,0,0,0,False,False
1251132761504657408,False,0,0,0,0,False,False
1251137596945838081,False,0,0,0,0,False,False
1251145127763927042,False,0,0,0,0,False,False
1251145356626128896,False,0,0,0,0,False,False
1251146851354472455,False,0,0,0,0,False,False
1251147246952779782,False,0,0,0,0,False,False
1251149438770266117,False,0,0,0,0,False,False
1251150280827170819,False,0,0,0,0,False,False
1251150902028693515,False,0,0,0,0,False,False
1251151067909206016,False,0,0,0,0,False,False
1251151078696972290,False,0,0,0,0,False,False
1251151213539647494,False,0,0,0,0,False,False
1251152281807892485,False,0,0,0,0,False,False
1251154996906692614,False,0,0,0,0,False,False
1251156888760147970,False,0,0,0,0,False,False
1251159932067475459,False,0,0,0,0,False,False
1251159969908449281,False,0,0,0,0,False,False
1251160169548902401,False,0,0,0,0,False,False
1251160207419293700,False,0,0,0,0,False,False
1251160556653834250,False,0,0,0,0,False,False
1251160951442694152,False,0,0,0,0,False,False
1251161632996077575,False,0,0,0,0,False,False
1251162123842883588,False,0,0,0,0,False,False
1251166681377894401,False,0,0,0,0,False,False
1251168604051116032,False,0,0,0,0,False,False
1251168872444637186,False,0,0,0,0,False,False
1251172441570906112,False,0,0,0,0,False,False
1251176274552401921,False,0,0,0,0,False,False
1251177690943586304,False,0,0,0,0,False,False
1251179981176274944,False,0,0,0,0,False,False
1251180795689123840,False,0,0,0,0,False,False
1251186976545542147,False,0,0,0,0,False,False
1251189914873417728,False,0,0,0,0,False,False
1251190938690629633,False,0,0,0,0,False,False
1251191165166239748,False,0,0,0,0,False,False
1251194853280624641,False,0,0,0,0,False,False
1251196101547429888,False,0,0,0,0,False,False
1251197562171854850,False,0,0,0,0,False,False
1251199612213436416,False,0,0,0,0,False,False
1251199822205538305,False,0,0,0,0,False,False
1251200548055003136,False,0,0,0,0,False,False
1251202726643539976,False,0,0,0,0,False,False
1251203257189482497,False,0,0,0,0,False,False
1251203409925017605,False,0,0,0,0,False,False
1251205448885243904,False,0,0,0,0,False,False
1251207729135235073,False,0,0,0,0,False,False
1251219082608869376,False,0,0,0,0,False,False
1251221556711186433,False,0,0,0,0,False,False
1251223433632976898,False,0,0,0,0,False,False
1251223784679497728,False,0,0,0,0,False,False
1251228495948242946,False,0,0,0,0,False,False
1251230329051832320,False,0,0,0,0,False,False
1251231006172098562,False,0,0,0,0,False,False
1251234445300039682,False,0,0,0,0,False,False
1251238435538509826,False,0,0,0,0,False,False
1251241211500904448,False,0,0,0,0,False,False
1251242401538211841,False,0,0,0,0,False,False
1251248275820347392,False,0,0,0,0,False,False
1251251408294293504,False,0,0,0,0,False,False
1251252563976105984,False,0,0,0,0,False,False
1251256609352880130,False,0,0,0,0,False,False
1251257157976240131,False,0,0,0,0,False,False
1251257283167899657,False,0,0,0,0,False,False
1251265631116316676,False,0,0,0,0,False,False
1251266247364349958,False,0,0,0,0,False,False
1251270817368989698,False,0,0,0,0,False,False
1251277896674656257,False,0,0,0,0,False,False
1251278044280520704,False,0,0,0,0,False,False
1251280394005155846,False,0,0,0,0,False,False
1251282057482973186,False,0,0,0,0,False,False
1251283477422657536,False,0,0,0,0,False,False
1251289806417596421,False,0,0,0,0,False,False
1251297505347883015,False,0,0,0,0,False,False
1251321748785704960,False,0,0,0,0,False,False
1251325270973452295,False,0,0,0,0,False,False
1251346257613852673,False,0,0,0,0,False,False
1251357064246501376,False,0,0,0,0,False,False
1251357531194171393,False,0,0,0,0,False,False
1251381750376300545,False,0,0,0,0,False,False
1251396583024984070,False,0,0,0,0,False,False
1251413219001937922,False,0,0,0,0,False,False
1251422315969208325,False,0,0,0,0,False,False
1251463519410757632,False,0,0,0,0,False,False
1251470740207042560,False,0,0,0,0,False,False
1251499220135301120,False,0,0,0,0,False,False
1251500346297520133,False,0,0,0,0,False,False
1251516686215393281,False,0,0,0,0,False,False
1251521734953578503,False,0,0,0,0,False,False
1251532339592790019,False,0,0,0,0,False,False
1251537649665552387,False,0,0,0,0,False,False
1251546819466858497,False,0,0,0,0,False,False
1251581329189339137,False,0,0,0,0,False,False
1251583711126011904,False,0,0,0,0,False,False
1251584868988841984,False,0,0,0,0,False,False
1251624849967022081,False,0,0,0,0,False,False
1251657306712006657,False,0,0,0,0,False,False
1251657395928883201,False,0,0,0,0,False,False
